stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
14274,14755,RUNNYMEDE STATION,,43.651732,-79.475954,,,,,1
14275,14756,RUNNYMEDE STATION,,43.651787,-79.475714,,,,,1
14276,14757,SCARBOROUGH CENTRE STATION,,43.77429,-79.25875,,,,,1
14277,14758,SCARBOROUGH CENTRE STATION,,43.774257,-79.258185,,,,,1
14278,14759,SCARBOROUGH CENTRE STATION,,43.774207,-79.258411,,,,,1
14279,14760,SCARBOROUGH CENTRE STATION,,43.77417,-79.258565,,,,,1
14280,14761,SCARBOROUGH CENTRE STATION,,43.774369,-79.25849,,,,,1
14281,14762,SCARBOROUGH CENTRE STATION,,43.774436,-79.258212,,,,,1
14282,14763,SCARBOROUGH CENTRE STATION,,43.774515,-79.257894,,,,,1
14284,14765,SCARBOROUGH CENTRE STATION,,43.774636,-79.257344,,,,,1
14285,14766,SCARBOROUGH CENTRE STATION,,43.774499,-79.257246,,,,,1
14286,14767,SCARBOROUGH CENTRE STATION,,43.77443,-79.257498,,,,,1
14287,14768,SCARBOROUGH CENTRE STATION,,43.774373,-79.257735,,,,,1
14288,14769,SCARBOROUGH CENTRE STATION,,43.774322,-79.257944,,,,,1
14289,14771,SHEPPARD-YONGE STATION,,43.761885,-79.412389,,,,,1
14290,14772,SHEPPARD-YONGE STATION,,43.761886,-79.412127,,,,,1
14291,14773,SHEPPARD-YONGE STATION,,43.761702,-79.411916,,,,,1
14292,14774,SHEPPARD-YONGE STATION,,43.761564,-79.412107,,,,,1
14294,14777,SPADINA STATION,,43.667271,-79.403784,,,,,1
14295,14778,ST CLAIR STATION,,43.687857,-79.391958,,,,,1
14296,14779,ST CLAIR WEST STATION,,43.684231,-79.415227,,,,,1
14297,14780,ST CLAIR WEST STATION,,43.684447,-79.415555,,,,,1
14300,14783,ST CLAIR WEST STATION,,43.68437,-79.415255,,,,,1
14301,14784,ST GEORGE STATION,,43.668655,-79.398053,,,,,1
14302,14785,VICTORIA PARK STATION,,43.693745,-79.288368,,,,,1
14304,14787,VICTORIA PARK STATION,,43.694134,-79.288543,,,,,1
14305,14788,VICTORIA PARK STATION,,43.694329,-79.288637,,,,,1
14306,14789,WARDEN STATION,,43.710967,-79.279432,,,,,2
14307,14790,WARDEN STATION,,43.710977,-79.279519,,,,,2
14308,14791,WARDEN STATION,,43.710984,-79.279607,,,,,2
14309,14792,WARDEN STATION,,43.710991,-79.279698,,,,,2
14310,14793,WARDEN STATION,,43.710998,-79.279785,,,,,2
14311,14794,WARDEN STATION,,43.711006,-79.279873,,,,,2
14312,14795,WARDEN STATION,,43.711013,-79.279962,,,,,2
14313,14796,WARDEN STATION,,43.71102,-79.280047,,,,,2
14314,14797,WELLESLEY STATION,,43.665358,-79.383941,,,,,1
14315,14798,WELLESLEY STATION,,43.665306,-79.383605,,,,,1
14316,14799,WILSON STATION,,43.734475,-79.45092,,,,,2
14317,14800,WILSON STATION,,43.734574,-79.450945,,,,,1
14318,14801,WILSON STATION,,43.73487,-79.450888,,,,,2
14319,14802,WILSON STATION,,43.734709,-79.450841,,,,,2
14321,14804,WOODBINE STATION,,43.68644,-79.312471,,,,,1
14322,14805,WOODBINE STATION,,43.686458,-79.312232,,,,,1
14323,14806,YORK MILLS STATION,,43.745172,-79.40593,,,,,1
14324,14807,YORK MILLS STATION,,43.745136,-79.406134,,,,,1
14325,14808,YORK MILLS STATION,,43.74511,-79.40634,,,,,1
14326,14810,YORK MILLS STATION,,43.745263,-79.406583,,,,,1
14327,14811,YORK MILLS STATION,,43.745338,-79.406424,,,,,1
14328,14812,YORK MILLS STATION,,43.745366,-79.406237,,,,,1
14329,14813,YORK MILLS STATION,,43.745312,-79.406022,,,,,1
14330,14814,YORK MILLS STATION,,43.745211,-79.405823,,,,,1
14339,14816,SPADINA STATION,,43.667221,-79.403665,,,,,1
14340,14821,75 CARL HALL RD (THE HANGAR),,43.747287,-79.473958,,,,,1
14341,14822,LAKE SHORE BLVD WEST AT ELLIS AVE,,43.635984,-79.465308,,,,,2
14343,14824,LAKE SHORE BLVD WEST AT WINDERMERE AVE,,43.634717,-79.468294,,,,,2
14344,14825,LAKE SHORE BLVD WEST AT WINDERMERE AVE,,43.635379,-79.468023,,,,,2
14345,14826,LAKE SHORE BLVD WEST AT KIPLING AVE EAST SIDE,,43.598242,-79.516283,,,,,2
14346,14827,LAKE SHORE BLVD WEST AT PARK LAWN RD,,43.622735,-79.481203,,,,,1
14347,14828,LAKE SHORE BLVD WEST AT LEGION RD,,43.620165,-79.483763,,,,,1
14348,14829,LAKE SHORE BLVD WEST AT LEGION RD,,43.620357,-79.483841,,,,,1
14349,14830,LAKE SHORE BLVD WEST AT LOUISA ST,,43.618371,-79.486679,,,,,2
14350,14831,LAKE SHORE BLVD WEST AT LOUISA ST,,43.618653,-79.486723,,,,,2
14352,13056,LAKE SHORE BLVD WEST AT ELLIS AVE,,43.636486,-79.465098,,,,,2
14359,13671,MURRAY ROSS PKWY AT SENTINEL RD,,43.765014,-79.500877,,,,,2
14360,14834,WILLIAM R ALLEN RD AT RIMROCK RD,,43.757572,-79.464756,,,,,1
14361,14835,WILLIAM R ALLEN RD AT RIMROCK RD,,43.757985,-79.465168,,,,,1
14362,14836,DUFFERIN ST AT FINCH AVE WEST NORTH SIDE,,43.769623,-79.466863,,,,,1
14363,14837,ALNESS ST AT BRISBANE RD NORTH SIDE,,43.772542,-79.472514,,,,,1
14364,14838,ALNESS ST AT BRISBANE RD,,43.772431,-79.472658,,,,,2
14366,14840,MARTIN ROSS AVE AT ALNESS ST WEST SIDE,,43.774145,-79.4742,,,,,2
14367,14841,WILMINGTON AVE AT CAVOTTI CRES,,43.764408,-79.457418,,,,,1
14368,14842,WILMINGTON AVE AT BLUE FOREST DR,,43.766118,-79.458907,,,,,1
14369,14843,WILMINGTON AVE AT CEDAR SPRINGS GROVE (SOUTH),,43.767684,-79.459572,,,,,1
14370,14844,WILMINGTON AVE AT CEDAR SPRINGS GROVE (SOUTH) NORTH SIDE,,43.769658,-79.460376,,,,,2
14371,14845,MURRAY ROSS PKWY AT SENTINEL RD EAST SIDE,,43.764927,-79.500283,,,,,1
14372,14846,MURRAY ROSS PKWY AT COLUMBIA GATE,,43.766667,-79.493582,,,,,2
14373,14832,MURRAY ROSS PKWY AT EVELYN WIGGINS DR (YORK U BUSWAY),,43.766725,-79.493876,,,,,1
14376,14819,ST CLAIR STATION,,43.687713,-79.392394,,,,,1
14377,14817,WILSON STATION,,43.734555,-79.450966,,,,,2
14378,14820,WILSON STATION,,43.734918,-79.451104,,,,,2
14379,14855,WILSON STATION,,43.734441,-79.450768,,,,,2
14380,14867,KEELE ST AT ROGERS RD,,43.682269,-79.471749,,,,,1
14381,14866,WESTON RD AT AVON CRES,,43.68111,-79.476373,,,,,1
14382,14889,ST CLAIR AVE WEST AT LANSDOWNE AVE EAST SIDE,,43.676353,-79.450021,,,,,1
14383,14887,ST CLAIR AVE WEST AT EARLSCOURT AVE EAST SIDE,,43.677045,-79.446847,,,,,1
14384,14885,ST CLAIR AVE WEST AT DUFFERIN ST WEST SIDE,,43.678011,-79.442476,,,,,1
14385,14883,ST CLAIR AVE WEST AT NORTHCLIFFE BLVD EAST SIDE,,43.678485,-79.440298,,,,,1
14386,14881,ST CLAIR AVE WEST AT GLENHOLME AVE EAST SIDE,,43.678985,-79.438072,,,,,1
14387,14879,ST CLAIR AVE WEST AT OAKWOOD AVE EAST SIDE,,43.679661,-79.43507,,,,,1
14388,14877,ST CLAIR AVE WEST AT WINONA DR EAST SIDE,,43.680326,-79.431948,,,,,1
14389,14874,ST CLAIR AVE WEST AT ARLINGTON AVE EAST SIDE,,43.681096,-79.428315,,,,,1
14390,14872,ST CLAIR AVE WEST AT CHRISTIE ST EAST SIDE,,43.681758,-79.425152,,,,,1
14391,14870,ST CLAIR AVE WEST AT WYCHWOOD AVE EAST SIDE,,43.682189,-79.422895,,,,,1
14392,14871,ST CLAIR AVE WEST AT WYCHWOOD AVE WEST SIDE,,43.68208,-79.424035,,,,,1
14393,14873,ST CLAIR AVE WEST AT CHRISTIE ST WEST SIDE,,43.681621,-79.426289,,,,,1
14394,14875,ST CLAIR AVE WEST AT ARLINGTON AVE WEST SIDE,,43.680962,-79.429411,,,,,1
14395,14878,ST CLAIR AVE WEST AT WINONA DR WEST SIDE,,43.680191,-79.433048,,,,,1
14396,14880,ST CLAIR AVE WEST AT OAKWOOD AVE,,43.679668,-79.43546,,,,,1
14397,14882,ST CLAIR AVE WEST AT GLENHOLME AVE WEST SIDE,,43.678811,-79.439285,,,,,1
14398,14884,ST CLAIR AVE WEST AT NORTHCLIFFE BLVD WEST SIDE,,43.678342,-79.441377,,,,,1
14399,14886,ST CLAIR AVE WEST AT DUFFERIN ST WEST SIDE,,43.677855,-79.443635,,,,,1
14400,14888,ST CLAIR AVE WEST AT EARLSCOURT AVE,,43.677042,-79.447244,,,,,1
14402,570,BLOOR ST WEST AT PRINCE EDWARD DR SOUTH,,43.648508,-79.505687,,,,,1
14403,494,BLOOR ST WEST AT BAY ST,,43.669915,-79.388805,,,,,1
14404,14111,FINCH STATION - SOUTHBOUND PLATFORM,,43.780147,-79.415692,,,,,1
14405,13789,NORTH YORK CENTRE STATION - SOUTHBOUND PLATFORM,,43.767347,-79.412492,,,,,1
14406,13860,SHEPPARD-YONGE STATION - SOUTHBOUND PLATFORM,,43.760348,-79.410691,,,,,1
14407,13792,YORK MILLS STATION - SOUTHBOUND PLATFORM,,43.743248,-79.405991,,,,,1
14408,13793,LAWRENCE STATION - SOUTHBOUND PLATFORM,,43.725348,-79.40229,,,,,2
14409,13795,EGLINTON STATION - SOUTHBOUND PLATFORM,,43.704648,-79.39889,,,,,1
14410,13798,DAVISVILLE STATION - SOUTHBOUND PLATFORM,,43.697048,-79.39689,,,,,1
14411,13799,ST CLAIR STATION - SOUTHBOUND PLATFORM,,43.687449,-79.393089,,,,,1
14412,13802,SUMMERHILL STATION - SOUTHBOUND PLATFORM,,43.682049,-79.390789,,,,,2
14413,13803,ROSEDALE STATION - SOUTHBOUND PLATFORM,,43.676049,-79.388089,,,,,2
14414,13864,BLOOR STATION - SOUTHBOUND PLATFORM,,43.670049,-79.385389,,,,,1
14415,13806,WELLESLEY STATION - SOUTHBOUND PLATFORM,,43.664949,-79.383488,,,,,2
14416,13807,COLLEGE STATION - SOUTHBOUND PLATFORM,,43.660149,-79.382688,,,,,2
14417,13810,DUNDAS STATION - SOUTHBOUND PLATFORM,,43.655949,-79.380788,,,,,1
14418,13811,QUEEN STATION - SOUTHBOUND PLATFORM,,43.652149,-79.379188,,,,,1
14419,13814,KING STATION - SOUTHBOUND PLATFORM,,43.648449,-79.377688,,,,,2
14420,13815,UNION STATION - NB PLATFORM towards VAUGHAN METROPOLITAN CENTRE,,43.645549,-79.381488,,,,,1
14421,13817,ST ANDREW STATION - NORTHBOUND PLATFORM,,43.648249,-79.385088,,,,,1
14422,13820,OSGOODE STATION - NORTHBOUND PLATFORM,,43.651749,-79.386888,,,,,1
14423,13821,ST PATRICK STATION - NORTHBOUND PLATFORM,,43.655249,-79.388388,,,,,1
14424,13824,QUEEN'S PARK STATION - NORTHBOUND PLATFORM,,43.660549,-79.390689,,,,,1
14425,13825,MUSEUM STATION - NORTHBOUND PLATFORM,,43.667249,-79.393389,,,,,2
14426,13858,ST GEORGE STATION - NORTHBOUND PLATFORM,,43.668249,-79.399689,,,,,1
14427,13853,SPADINA STATION - NORTHBOUND PLATFORM,,43.670249,-79.405189,,,,,2
14428,13828,DUPONT STATION - NORTHBOUND PLATFORM,,43.674949,-79.40709,,,,,2
14429,13829,ST CLAIR WEST STATION - NORTHBOUND PLATFORM,,43.685148,-79.41589,,,,,1
14430,13832,EGLINTON WEST STATION - NORTHBOUND PLATFORM,,43.700648,-79.436691,,,,,1
14431,13833,GLENCAIRN STATION - NORTHBOUND PLATFORM,,43.709148,-79.440892,,,,,2
14432,13836,LAWRENCE WEST STATION - NORTHBOUND PLATFORM,,43.715948,-79.444092,,,,,1
14433,13837,YORKDALE STATION - NORTHBOUND PLATFORM,,43.725248,-79.447692,,,,,2
14434,13840,WILSON STATION - NORTHBOUND PLATFORM,,43.735048,-79.450192,,,,,2
14435,14945,SHEPPARD WEST STATION - SUBWAY PLATFORM,,43.750204,-79.462781,,,,,1
14436,14110,SHEPPARD WEST STATION - SOUTHBOUND PLATFORM,,43.749147,-79.461993,,,,,1
14437,13839,WILSON STATION - SOUTHBOUND PLATFORM,,43.733848,-79.449892,,,,,2
14438,13838,YORKDALE STATION - SOUTHBOUND PLATFORM,,43.723948,-79.447292,,,,,2
14439,13835,LAWRENCE WEST STATION - SOUTHBOUND PLATFORM,,43.714748,-79.443692,,,,,1
14440,13834,GLENCAIRN STATION - SOUTHBOUND PLATFORM,,43.708048,-79.440191,,,,,2
14441,13831,EGLINTON WEST STATION - SOUTHBOUND PLATFORM,,43.699348,-79.436291,,,,,1
14442,13830,ST CLAIR WEST STATION - SOUTHBOUND PLATFORM,,43.683948,-79.41539,,,,,1
14443,13827,DUPONT STATION - SOUTHBOUND PLATFORM,,43.673749,-79.406689,,,,,2
14444,13854,SPADINA STATION - SOUTHBOUND PLATFORM,,43.669049,-79.404789,,,,,2
14445,13857,ST GEORGE STATION - SOUTHBOUND PLATFORM,,43.668549,-79.397889,,,,,1
14446,13826,MUSEUM STATION - SOUTHBOUND PLATFORM,,43.665949,-79.392989,,,,,2
14447,13823,QUEEN'S PARK STATION - SOUTHBOUND PLATFORM,,43.659249,-79.390289,,,,,1
14448,13822,ST PATRICK STATION - SOUTHBOUND PLATFORM,,43.654049,-79.387988,,,,,1
14449,13819,OSGOODE STATION - SOUTHBOUND PLATFORM,,43.650449,-79.386488,,,,,1
14450,13818,ST ANDREW STATION - SOUTHBOUND PLATFORM,,43.647049,-79.384488,,,,,1
14451,13816,UNION STATION - NORTHBOUND PLATFORM towards FINCH,,43.645849,-79.379688,,,,,1
14452,13813,KING STATION - NORTHBOUND PLATFORM,,43.649649,-79.378088,,,,,2
14453,13812,QUEEN STATION - NORTHBOUND PLATFORM,,43.653349,-79.379588,,,,,1
14454,13809,DUNDAS STATION - NORTHBOUND PLATFORM,,43.657149,-79.381188,,,,,1
14455,13808,COLLEGE STATION - NORTHBOUND PLATFORM,,43.661449,-79.383088,,,,,2
14456,13805,WELLESLEY STATION - NORTHBOUND PLATFORM,,43.666149,-79.383788,,,,,2
14457,13863,BLOOR STATION - NORTHBOUND PLATFORM,,43.671044,-79.385918,,,,,1
14458,13804,ROSEDALE STATION - NORTHBOUND PLATFORM,,43.677249,-79.388589,,,,,2
14459,13801,SUMMERHILL STATION - NORTHBOUND PLATFORM,,43.683349,-79.391189,,,,,2
14460,13800,ST CLAIR STATION - NORTHBOUND PLATFORM,,43.688649,-79.393489,,,,,1
14461,13797,DAVISVILLE STATION - NORTHBOUND PLATFORM,,43.698248,-79.39729,,,,,1
14462,13796,EGLINTON STATION - NORTHBOUND PLATFORM,,43.706548,-79.39839,,,,,1
14463,13794,LAWRENCE STATION - NORTHBOUND PLATFORM,,43.726548,-79.40249,,,,,2
14464,13791,YORK MILLS STATION - NORTHBOUND PLATFORM,,43.744448,-79.406191,,,,,1
14465,13859,SHEPPARD-YONGE STATION - NORTHBOUND PLATFORM,,43.761648,-79.410891,,,,,1
14466,13790,NORTH YORK CENTRE STATION - NORTHBOUND PLATFORM,,43.768547,-79.412592,,,,,1
14467,14944,FINCH STATION - SUBWAY PLATFORM,,43.780847,-79.415291,,,,,1
14468,13785,KIPLING STATION - EASTBOUND PLATFORM,,43.637648,-79.535694,,,,,1
14469,13784,ISLINGTON STATION - EASTBOUND PLATFORM,,43.645548,-79.523293,,,,,2
14470,13781,ROYAL YORK STATION - EASTBOUND PLATFORM,,43.648548,-79.508693,,,,,2
14471,13780,OLD MILL STATION - EASTBOUND PLATFORM,,43.649448,-79.493392,,,,,2
14472,13777,JANE STATION - EASTBOUND PLATFORM,,43.650149,-79.482892,,,,,1
14473,13776,RUNNYMEDE STATION - EASTBOUND PLATFORM,,43.652049,-79.474992,,,,,2
14474,13773,HIGH PARK STATION - EASTBOUND PLATFORM,,43.653849,-79.466991,,,,,2
14475,13772,KEELE STATION - EASTBOUND PLATFORM,,43.655649,-79.458691,,,,,2
14476,13769,DUNDAS WEST STATION - EASTBOUND PLATFORM,,43.657449,-79.451091,,,,,1
14477,13768,LANSDOWNE STATION - EASTBOUND PLATFORM,,43.659246,-79.442463,,,,,2
14478,13765,DUFFERIN STATION - EASTBOUND PLATFORM,,43.660849,-79.43389,,,,,1
14479,13764,OSSINGTON STATION - EASTBOUND PLATFORM,,43.662349,-79.42609,,,,,1
14480,13761,CHRISTIE STATION - EASTBOUND PLATFORM,,43.664449,-79.41729,,,,,2
14481,13760,BATHURST STATION - EASTBOUND PLATFORM,,43.665949,-79.410589,,,,,1
14482,13852,SPADINA STATION - EASTBOUND PLATFORM,,43.667249,-79.403889,,,,,1
14483,13856,ST GEORGE STATION - EASTBOUND PLATFORM,,43.668549,-79.397989,,,,,1
14484,13757,BAY STATION - EASTBOUND PLATFORM,,43.670149,-79.390089,,,,,2
14485,13756,YONGE STATION - EASTBOUND PLATFORM,,43.670997,-79.385956,,,,,1
14486,13753,SHERBOURNE STATION - EASTBOUND PLATFORM,,43.672103,-79.376162,,,,,2
14487,13752,CASTLE FRANK STATION - EASTBOUND PLATFORM,,43.674049,-79.368088,,,,,2
14488,13749,BROADVIEW STATION - EASTBOUND PLATFORM,,43.677049,-79.358088,,,,,1
14489,13748,CHESTER STATION - EASTBOUND PLATFORM,,43.678241,-79.352502,,,,,2
14490,13746,PAPE STATION - EASTBOUND PLATFORM,,43.679949,-79.344087,,,,,1
14491,13743,DONLANDS STATION - EASTBOUND PLATFORM,,43.681149,-79.337487,,,,,2
14492,13742,GREENWOOD STATION - EASTBOUND PLATFORM,,43.682549,-79.331687,,,,,2
14493,13739,COXWELL STATION - EASTBOUND PLATFORM,,43.684549,-79.321986,,,,,1
14494,13738,WOODBINE STATION - EASTBOUND PLATFORM,,43.686649,-79.312286,,,,,1
14495,13735,MAIN STREET STATION - EASTBOUND PLATFORM,,43.689249,-79.300686,,,,,1
14496,13734,VICTORIA PARK STATION - EASTBOUND PLATFORM,,43.695149,-79.287885,,,,,1
14497,13732,WARDEN STATION - EASTBOUND PLATFORM,,43.712149,-79.278785,,,,,2
14498,14947,KENNEDY STATION - SUBWAY PLATFORM,,43.732487,-79.263718,,,,,1
14499,13865,KENNEDY STATION - WESTBOUND PLATFORM,,43.732149,-79.264785,,,,,1
14500,13731,WARDEN STATION - WESTBOUND PLATFORM,,43.710949,-79.279085,,,,,2
14501,13733,VICTORIA PARK STATION - WESTBOUND PLATFORM,,43.694649,-79.289485,,,,,1
14502,13736,MAIN STREET STATION - WESTBOUND PLATFORM,,43.688949,-79.302386,,,,,1
14503,13737,WOODBINE STATION - WESTBOUND PLATFORM,,43.686349,-79.313986,,,,,1
14504,13740,COXWELL STATION - WESTBOUND PLATFORM,,43.684249,-79.323686,,,,,1
14505,13741,GREENWOOD STATION - WESTBOUND PLATFORM,,43.682849,-79.329987,,,,,2
14506,13744,DONLANDS STATION - WESTBOUND PLATFORM,,43.680949,-79.339187,,,,,2
14507,13745,PAPE STATION - WESTBOUND PLATFORM,,43.679649,-79.345787,,,,,1
14508,13747,CHESTER STATION - WESTBOUND PLATFORM,,43.678351,-79.352537,,,,,2
14509,13750,BROADVIEW STATION - WESTBOUND PLATFORM,,43.676349,-79.359588,,,,,1
14510,13751,CASTLE FRANK STATION - WESTBOUND PLATFORM,,43.673549,-79.369788,,,,,2
14511,13754,SHERBOURNE STATION - WESTBOUND PLATFORM,,43.672174,-79.376173,,,,,2
14512,13755,YONGE STATION - WESTBOUND PLATFORM,,43.671049,-79.386789,,,,,1
14513,13758,BAY STATION - WESTBOUND PLATFORM,,43.669849,-79.391789,,,,,2
14514,13855,ST GEORGE STATION - WESTBOUND PLATFORM,,43.668249,-79.399689,,,,,1
14515,13851,SPADINA STATION - WESTBOUND PLATFORM,,43.666949,-79.405689,,,,,1
14516,13759,BATHURST STATION - WESTBOUND PLATFORM,,43.665649,-79.41229,,,,,1
14517,13762,CHRISTIE STATION - WESTBOUND PLATFORM,,43.664149,-79.41899,,,,,2
14518,13763,OSSINGTON STATION - WESTBOUND PLATFORM,,43.662049,-79.42789,,,,,1
14519,13766,DUFFERIN STATION - WESTBOUND PLATFORM,,43.660549,-79.43569,,,,,1
14520,13767,LANSDOWNE STATION - WESTBOUND PLATFORM,,43.659314,-79.442471,,,,,2
14521,13770,DUNDAS WEST STATION - WESTBOUND PLATFORM,,43.657149,-79.452791,,,,,1
14522,13771,KEELE STATION - WESTBOUND PLATFORM,,43.655349,-79.460391,,,,,2
14523,13774,HIGH PARK STATION - WESTBOUND PLATFORM,,43.653549,-79.468691,,,,,2
14524,13775,RUNNYMEDE STATION - WESTBOUND PLATFORM,,43.651749,-79.476692,,,,,2
14525,13778,JANE STATION - WESTBOUND PLATFORM,,43.649749,-79.484592,,,,,1
14526,13779,OLD MILL STATION - WESTBOUND PLATFORM,,43.650048,-79.494892,,,,,2
14527,13782,ROYAL YORK STATION - WESTBOUND PLATFORM,,43.648348,-79.510493,,,,,2
14528,13783,ISLINGTON STATION - WESTBOUND PLATFORM,,43.645248,-79.524994,,,,,2
14529,14948,KIPLING STATION - SUBWAY PLATFORM,,43.637392,-79.535892,,,,,1
14530,13862,SHEPPARD-YONGE STATION - EASTBOUND PLATFORM,,43.761494,-79.410394,,,,,1
14531,13844,BAYVIEW STATION - EASTBOUND PLATFORM,,43.766872,-79.386703,,,,,1
14532,13845,BESSARION STATION - EASTBOUND PLATFORM,,43.769202,-79.376312,,,,,1
14533,13848,LESLIE STATION - EASTBOUND PLATFORM,,43.771348,-79.36499,,,,,1
14534,14949,DON MILLS STATION - SUBWAY PLATFORM,,43.775547,-79.346584,,,,,1
14535,14109,DON MILLS STATION - WESTBOUND PLATFORM,,43.775248,-79.346189,,,,,1
14536,13847,LESLIE STATION - WESTBOUND PLATFORM,,43.771248,-79.36679,,,,,1
14537,13846,BESSARION STATION - WESTBOUND PLATFORM,,43.769296,-79.376345,,,,,1
14538,13843,BAYVIEW STATION - WESTBOUND PLATFORM,,43.766951,-79.38673,,,,,1
14539,13861,SHEPPARD-YONGE STATION - SUBWAY PLATFORM,,43.761648,-79.410091,,,,,1
14541,13722,MCCOWAN STATION - WESTBOUND PLATFORM,,43.774882,-79.251654,,,,,2
14542,14119,SCARBOROUGH CENTRE STATION - WESTBOUND PLATFORM,,43.774448,-79.257786,,,,,1
14543,13726,MIDLAND STATION - WESTBOUND PLATFORM,,43.770448,-79.272286,,,,,2
14544,13728,ELLESMERE STATION - SOUTHBOUND PLATFORM,,43.766548,-79.276186,,,,,2
14545,13729,LAWRENCE EAST STATION - SOUTHBOUND PLATFORM,,43.750148,-79.270186,,,,,2
14546,14946,KENNEDY STATION - PLATFORM,,43.732382,-79.263862,,,,,1
14547,14112,KENNEDY STATION - NORTHBOUND PLATFORM,,43.732449,-79.263885,,,,,1
14548,13730,LAWRENCE EAST STATION - NORTHBOUND PLATFORM,,43.750748,-79.270186,,,,,2
14549,13727,ELLESMERE STATION - NORTHBOUND PLATFORM,,43.767048,-79.276286,,,,,2
14550,13725,MIDLAND STATION - EASTBOUND PLATFORM,,43.770448,-79.271586,,,,,2
14551,14118,SCARBOROUGH CENTRE STATION - EASTBOUND PLATFORM,,43.774548,-79.257086,,,,,1
14552,13721,MCCOWAN STATION - PLATFORM,,43.77496,-79.251111,,,,,2
14564,5991,PAPE AVE AT RIVERDALE AVE NORTH SIDE,,43.671547,-79.341737,,,,,2
14567,437,BIRCHMOUNT RD AT MODERN RD,,43.744265,-79.283661,,,,,1
14568,854,75 COSBURN AVE,,43.688912,-79.350945,,,,,1
14569,1466,QUEENS QUAY EAST AT FREELAND ST,,43.642619,-79.372942,,,,,1
14570,3679,GREENWOOD AVE AT IVY AVE,,43.673245,-79.328865,,,,,2
14571,7372,STEPHEN DR AT CLOVERHILL RD,,43.63522,-79.486341,,,,,1
14572,7452,WINDERMERE AVE AT MORNINGSIDE AVE,,43.644765,-79.47817,,,,,2
14573,7686,ELLESMERE RD AT CLAUDIUS GATE,,43.759681,-79.307806,,,,,1
14574,9254,THIRTIETH ST AT AKRON RD,,43.599917,-79.531646,,,,,1
14575,10722,ESNA PARK DR LOOP AT STEELES AVE EAST,,43.818156,-79.336961,,,,,1
14577,13719,OCONNOR DR AT WAKUNDA PL SOUTH SIDE,,43.715803,-79.305137,,,,,1
14598,14918,CLAIREVILLE DR (SOUTH) AT HUMBERLINE DR,,43.737944,-79.618703,,,,,2
14599,14919,35 CLAIREVILLE DR,,43.737294,-79.621555,,,,,2
14600,14920,36 CLAIRVILLE DR,,43.737349,-79.621868,,,,,2
14601,14921,90 CLAIREVILLE DR,,43.73857,-79.623932,,,,,2
14602,14922,OPPOSITE 90 CLAIRVILLE DR,,43.738367,-79.623938,,,,,1
14603,14923,OPPOSITE 61 CLAIREVILLE DR (BAPS TEMPLE),,43.739935,-79.624941,,,,,2
14604,14924,61 CLAIREVILLE DR (BAPS TEMPLE),,43.739799,-79.625047,,,,,2
14605,14926,CLAIREVILLE DR AT HUDDERSFIELD DR SOUTH SIDE,,43.741736,-79.62596,,,,,2
14606,14925,CLAIREVILLE DR AT HUDDERSFIELD DR,,43.741769,-79.625803,,,,,2
14607,14928,18 HUDDERSFIELD DR,,43.74285,-79.623045,,,,,2
14608,14927,18 HUDDERSFIELD DR,,43.742753,-79.622952,,,,,2
14609,14929,HUMBERLINE DR AT HUDDERSFIELD DR NORTH SIDE,,43.744079,-79.620849,,,,,2
14612,14603,STEELES AVE EAST AT MARYDALE AVE,,43.83606,-79.254107,,,,,2
14613,14604,THE QUEENSWAY AT WESLEY ST,,43.626911,-79.499658,,,,,1
14615,14611,MORNINGSIDE AVE AT DANZIG ST,,43.764989,-79.185058,,,,,1
14616,14612,MORNINGSIDE AVE AT LING RD,,43.7667,-79.185828,,,,,1
14619,14653,SHEPPARD WEST STATION,,43.749659,-79.462575,,,,,1
14625,14818,ST CLAIR STATION,,43.687733,-79.392216,,,,,1
14627,14848,ANNETTE ST AT DUNDAS ST WEST WEST SIDE,,43.664334,-79.459218,,,,,1
14628,14849,MARTIN GROVE RD AT DEWITT RD,,43.669023,-79.560608,,,,,1
14629,14850,BATHURST ST AT FLEET ST,,43.636921,-79.400002,,,,,1
14630,14851,LAKE SHORE BLVD WEST AT PALACE PIER CRT,,43.631005,-79.475701,,,,,1
14631,14852,LAKE SHORE BLVD WEST AT MARINE PARADE DR EAST SIDE,,43.630426,-79.476568,,,,,1
14633,14854,LAKE SHORE BLVD WEST AT PARK LAWN RD WEST SIDE,,43.621763,-79.482259,,,,,2
14637,14859,COXWELL STATION,,43.68397,-79.322979,,,,,1
14638,14860,MURRAY ROSS PKWY AT HAYNES AVE,,43.765622,-79.497611,,,,,2
14639,14861,MURRAY ROSS PKWY AT HAYNES AVE EAST SIDE,,43.765533,-79.497545,,,,,2
14641,14864,FLEET ST AT BATHURST ST,,43.63648,-79.399941,,,,,2
14643,14868,INGRAM DR AT KINCORT ST,,43.700708,-79.469731,,,,,1
14644,14869,OLD DUDNAS ST WEST AT LUNDY AVE,,43.662973,-79.503465,,,,,1
14645,14876,PHARMACY AVE AT INNISDALE DR,,43.734772,-79.301096,,,,,1
14646,14891,KIPLING AVE AT REDWATER DR SOUTH SIDE,,43.714896,-79.568362,,,,,1
14648,14894,DANFORTH RD AT SAVARIN ST NORTH SIDE,,43.743481,-79.244847,,,,,1
